Amount, BHeap Insert, BHeap Pop, PQueue Insert, PQueue Pop
1.2688e+07, 4.35363, 6.47e-06, 2.36831, 8e-07
1.2689e+07, 4.35404, 1.62e-06, 2.36844, 7.5e-07
1.269e+07, 4.35447, 1.705e-05, 2.36857, 7.5e-07
1.2691e+07, 4.35487, 7.12e-06, 2.36871, 7.5e-07
1.2692e+07, 4.3553, 1.86e-06, 2.36886, 8e-07
1.2693e+07, 4.3557, 2.04e-06, 2.36899, 7.4e-07
1.2694e+07, 4.35616, 2.46e-06, 2.36912, 9.2e-07
1.2695e+07, 4.35669, 2.39e-06, 2.36924, 7.2e-07
1.2696e+07, 4.35709, 2.32e-06, 2.36937, 8.2e-07
1.2697e+07, 4.35757, 1.89e-06, 2.3695, 7.5e-07
1.2698e+07, 4.35798, 2.06e-06, 2.36965, 7.9e-07
1.2699e+07, 4.3584, 2.09e-06, 2.3698, 7.9e-07
1.27e+07, 4.35882, 1.8e-06, 2.36993, 7.6e-07
1.2701e+07, 4.35923, 1.85e-06, 2.37006, 7.4e-07
1.2702e+07, 4.35965, 2.56e-06, 2.37019, 8.2e-07
1.2703e+07, 4.36007, 1.8e-06, 2.37032, 7.7e-07
1.2704e+07, 4.36049, 2.1e-06, 2.37045, 8.4e-07
1.2705e+07, 4.3609, 2.45e-06, 2.37058, 7.6e-07
1.2706e+07, 4.36148, 6.37e-06, 2.37071, 1.07e-06
1.2707e+07, 4.3619, 3.09e-06, 2.37086, 7.1e-07
1.2708e+07, 4.36233, 1.82e-06, 2.37099, 7.4e-07
1.2709e+07, 4.36274, 1.064e-05, 2.37113, 8.3e-07
1.271e+07, 4.36325, 1.91e-06, 2.37125, 8.5e-07
1.2711e+07, 4.36364, 2.03e-06, 2.37138, 9e-07
1.2712e+07, 4.36405, 1.64e-06, 2.37151, 8.9e-07
1.2713e+07, 4.36444, 1.71e-06, 2.37164, 8.9e-07
1.2714e+07, 4.36482, 1.92e-06, 2.37179, 8.5e-07
1.2715e+07, 4.36521, 1.83e-06, 2.37194, 8.1e-07
1.2716e+07, 4.36559, 2.34e-06, 2.37213, 1.22e-06
1.2717e+07, 4.366, 1.75e-06, 2.37232, 9.8e-07
1.2718e+07, 4.36639, 1.91e-06, 2.37251, 1.04e-06
1.2719e+07, 4.36678, 1.86e-06, 2.3727, 1.2e-06
1.272e+07, 4.36731, 2.31e-06, 2.37288, 1.01e-06
1.2721e+07, 4.3677, 1.66e-06, 2.37305, 1.01e-06
1.2722e+07, 4.36808, 1.97e-06, 2.37322, 1.05e-06
1.2723e+07, 4.36863, 2.64e-06, 2.37341, 9.7e-07
1.2724e+07, 4.36901, 2.2e-06, 2.3736, 1.13e-06
1.2725e+07, 4.36944, 2.25e-06, 2.37378, 1e-06
1.2726e+07, 4.36984, 2.43e-06, 2.37393, 9.2e-07
1.2727e+07, 4.37024, 1.99e-06, 2.37411, 1.09e-06
1.2728e+07, 4.37082, 2.43e-06, 2.37428, 1.01e-06
1.2729e+07, 4.37138, 4.05e-06, 2.37446, 9.2e-07
1.273e+07, 4.37209, 3.19e-06, 2.37475, 9.8e-07
1.2731e+07, 4.37263, 2.12e-06, 2.3749, 1.4e-06
1.2732e+07, 4.3733, 3.52e-06, 2.37516, 8.9e-07
1.2733e+07, 4.37372, 2.71e-06, 2.3753, 7.4e-07
1.2734e+07, 4.37412, 5.29e-06, 2.37543, 8.3e-07
1.2735e+07, 4.37453, 3.29e-06, 2.37559, 8.4e-07
1.2736e+07, 4.37494, 1.67e-06, 2.37572, 9.2e-07
1.2737e+07, 4.37532, 1.7e-06, 2.37585, 8e-07
1.2738e+07, 4.37579, 1.82e-06, 2.37599, 7.4e-07
1.2739e+07, 4.37624, 1.85e-06, 2.37612, 9.8e-07
1.274e+07, 4.37665, 1.76e-06, 2.37624, 7.8e-07
1.2741e+07, 4.37705, 1.89e-06, 2.37638, 9.7e-07
1.2742e+07, 4.37744, 2.14e-06, 2.37652, 7.6e-07
1.2743e+07, 4.37785, 2.41e-06, 2.37665, 7.9e-07
1.2744e+07, 4.37828, 2.63e-06, 2.37678, 8.7e-07
1.2745e+07, 4.37867, 3.23e-06, 2.37691, 8e-07
1.2746e+07, 4.3791, 1.93e-06, 2.37704, 7.9e-07
1.2747e+07, 4.37947, 1.82e-06, 2.37717, 7.6e-07
1.2748e+07, 4.37989, 1.91e-06, 2.3773, 7.9e-07
1.2749e+07, 4.38032, 2.24e-06, 2.37744, 8e-07
1.275e+07, 4.38088, 2.67e-06, 2.37757, 7.5e-07
1.2751e+07, 4.38128, 8.53e-06, 2.3777, 7.7e-07
1.2752e+07, 4.38169, 2.06e-06, 2.37783, 7.9e-07
1.2753e+07, 4.38215, 1.91e-06, 2.37796, 7.3e-07
1.2754e+07, 4.38265, 2.43e-06, 2.3781, 7.2e-07
1.2755e+07, 4.38303, 1.89e-06, 2.37824, 8.3e-07
1.2756e+07, 4.38344, 2.08e-06, 2.37836, 7.9e-07
1.2757e+07, 4.38382, 2.77e-06, 2.37849, 7.3e-07
1.2758e+07, 4.38424, 1.97e-06, 2.37861, 8.2e-07
1.2759e+07, 4.38481, 2.61e-06, 2.37874, 6.8e-07
1.276e+07, 4.3853, 2.26e-06, 2.37887, 7.6e-07
1.2761e+07, 4.38571, 1.82e-06, 2.379, 7.5e-07
1.2762e+07, 4.38611, 2.1e-06, 2.37914, 7.2e-07
1.2763e+07, 4.38673, 5.95e-06, 2.37927, 7.9e-07
1.2764e+07, 4.38717, 5.51e-06, 2.3794, 1.19e-06
1.2765e+07, 4.38756, 1.8e-06, 2.37967, 1.02e-06
1.2766e+07, 4.38803, 1.85e-06, 2.37988, 1.94e-06
1.2767e+07, 4.38844, 1.82e-06, 2.38005, 1.04e-06
1.2768e+07, 4.38883, 1.866e-05, 2.38019, 7.8e-07
1.2769e+07, 4.38927, 4.42e-06, 2.38032, 1.03e-06
1.277e+07, 4.38973, 1.84e-06, 2.38045, 7.3e-07
1.2771e+07, 4.39014, 4.4e-06, 2.38056, 7.2e-07
1.2772e+07, 4.39082, 2.15e-06, 2.38069, 7.4e-07
1.2773e+07, 4.39121, 5.05e-06, 2.38085, 1.05e-06
1.2774e+07, 4.39171, 5.54e-06, 2.38104, 7.8e-07
1.2775e+07, 4.39211, 3.4e-06, 2.38117, 7.5e-07
1.2776e+07, 4.39253, 3.74e-06, 2.3813, 7.9e-07
1.2777e+07, 4.39295, 1.54e-06, 2.38143, 8.9e-07
1.2778e+07, 4.39333, 3.81e-06, 2.38156, 7.5e-07
1.2779e+07, 4.39374, 2.05e-06, 2.38169, 7.6e-07
1.278e+07, 4.39412, 8.2e-06, 2.38182, 7.2e-07
1.2781e+07, 4.39482, 3.09e-06, 2.38208, 1.22e-06
1.2782e+07, 4.39551, 2.14e-06, 2.38231, 1.12e-06
1.2783e+07, 4.39589, 2.15e-06, 2.38248, 1.16e-06
1.2784e+07, 4.39652, 5.11e-06, 2.38265, 8.9e-07
1.2785e+07, 4.39698, 1.103e-05, 2.38278, 8.3e-07
1.2786e+07, 4.39741, 1.84e-06, 2.383, 2.07e-06
1.2787e+07, 4.39804, 2.35e-06, 2.38318, 1.01e-06
1.2788e+07, 4.39854, 2.49e-06, 2.38331, 1.01e-06
1.2789e+07, 4.39898, 2.11e-06, 2.38344, 1.04e-06
1.279e+07, 4.3994, 2.57e-06, 2.38357, 7.9e-07
1.2791e+07, 4.39995, 4.31e-06, 2.3837, 7.2e-07
1.2792e+07, 4.40053, 2.35e-06, 2.38394, 9.4e-07
1.2793e+07, 4.40103, 2.46e-06, 2.38418, 9e-07
1.2794e+07, 4.40162, 1.93e-06, 2.38431, 8.4e-07
1.2795e+07, 4.40205, 2.55e-06, 2.38444, 8.9e-07
1.2796e+07, 4.40243, 1.8e-06, 2.38459, 8.1e-07
1.2797e+07, 4.403, 3.19e-06, 2.38472, 7.3e-07
1.2798e+07, 4.40349, 2.13e-06, 2.38486, 7.5e-07
1.2799e+07, 4.40396, 2.04e-06, 2.38499, 6.9e-07
1.28e+07, 4.40443, 1.79e-06, 2.38512, 7.8e-07
1.2801e+07, 4.4049, 2.28e-06, 2.38523, 7.8e-07
1.2802e+07, 4.40531, 1.74e-06, 2.38536, 7.9e-07
1.2803e+07, 4.4057, 2.17e-06, 2.38549, 7.9e-07
1.2804e+07, 4.4061, 2.51e-06, 2.38562, 6.9e-07
1.2805e+07, 4.40649, 4.29e-06, 2.38576, 7.1e-07
1.2806e+07, 4.4069, 1.8e-06, 2.38589, 7.8e-07
1.2807e+07, 4.40735, 2.16e-06, 2.38602, 7.5e-07
1.2808e+07, 4.40776, 2.12e-06, 2.38615, 7.3e-07
1.2809e+07, 4.40816, 7.14e-06, 2.38628, 7.2e-07
1.281e+07, 4.40859, 2.586e-05, 2.38641, 8.3e-07
1.2811e+07, 4.40898, 1.78e-06, 2.38654, 7.3e-07
1.2812e+07, 4.40946, 5.41e-06, 2.38666, 7.5e-07
1.2813e+07, 4.40986, 1.91e-06, 2.38681, 7.1e-07
1.2814e+07, 4.41025, 1.82e-06, 2.38694, 7.3e-07
1.2815e+07, 4.41065, 1.86e-06, 2.38707, 7.9e-07
1.2816e+07, 4.41124, 2.15e-06, 2.38718, 7.3e-07
1.2817e+07, 4.41163, 1.93e-06, 2.38731, 7.3e-07
1.2818e+07, 4.41205, 1.96e-06, 2.38744, 7.7e-07
1.2819e+07, 4.41244, 1.59e-06, 2.38757, 1.128e-05
1.282e+07, 4.41283, 7.52e-06, 2.38771, 1.057e-05
1.2821e+07, 4.41352, 2.11e-06, 2.38806, 1.15e-06
1.2822e+07, 4.41416, 3.59e-06, 2.38825, 1.08e-06
1.2823e+07, 4.41461, 1.756e-05, 2.38845, 1.09e-06
1.2824e+07, 4.41517, 1.47e-05, 2.38863, 1.02e-06
1.2825e+07, 4.41559, 2.241e-05, 2.3888, 1.01e-06
1.2826e+07, 4.41606, 2.06e-06, 2.38898, 8.6e-07
1.2827e+07, 4.41647, 1.88e-06, 2.38911, 8.8e-07
1.2828e+07, 4.41687, 2.86e-06, 2.38924, 7.4e-07
1.2829e+07, 4.41726, 1.44e-05, 2.38939, 9.3e-07
1.283e+07, 4.41767, 3.34e-06, 2.38952, 7e-07
1.2831e+07, 4.41808, 1.005e-05, 2.38963, 6.8e-07
1.2832e+07, 4.41849, 1.407e-05, 2.38976, 8e-07
1.2833e+07, 4.4189, 2.08e-06, 2.38989, 1.04e-06
1.2834e+07, 4.4193, 3.02e-06, 2.39002, 7e-07
1.2835e+07, 4.41971, 1.378e-05, 2.39015, 8.8e-07
1.2836e+07, 4.42014, 3.84e-06, 2.39028, 7e-07
1.2837e+07, 4.42053, 2.01e-06, 2.39041, 7.2e-07
1.2838e+07, 4.42115, 2.85e-06, 2.39054, 7.7e-07
1.2839e+07, 4.42154, 2.2e-06, 2.39067, 7.9e-07
1.284e+07, 4.42196, 1.94e-06, 2.3908, 1.15e-06
1.2841e+07, 4.42236, 1.85e-06, 2.39093, 9.1e-07
1.2842e+07, 4.42276, 2.04e-06, 2.39106, 7.8e-07
1.2843e+07, 4.42317, 2.38e-06, 2.39119, 1.65e-06
1.2844e+07, 4.42355, 1.89e-06, 2.39132, 7.3e-07
1.2845e+07, 4.42397, 2.02e-06, 2.39145, 7.3e-07
1.2846e+07, 4.42436, 1.88e-06, 2.39157, 7.4e-07
1.2847e+07, 4.42476, 4.45e-06, 2.3917, 7.8e-07
1.2848e+07, 4.42516, 1.68e-06, 2.39183, 7.6e-07
1.2849e+07, 4.42556, 1.9e-06, 2.39196, 7.6e-07
1.285e+07, 4.42594, 1.97e-06, 2.39213, 7.2e-07
1.2851e+07, 4.42635, 3.78e-06, 2.39227, 1.07e-06
1.2852e+07, 4.42675, 1.37e-05, 2.39246, 1.11e-06
1.2853e+07, 4.42715, 1.67e-06, 2.39264, 9.1e-07
1.2854e+07, 4.42756, 1.75e-06, 2.39278, 7.7e-07
1.2855e+07, 4.42795, 1.568e-05, 2.39291, 7.2e-07
1.2856e+07, 4.42844, 8.65e-06, 2.3932, 9.1e-07
1.2857e+07, 4.42911, 2.72e-06, 2.39342, 8.8e-07
1.2858e+07, 4.42953, 1.93e-06, 2.39355, 8.3e-07
1.2859e+07, 4.42993, 3.05e-06, 2.39368, 7.7e-07
1.286e+07, 4.43052, 2.51e-06, 2.39387, 1.02e-06
1.2861e+07, 4.431, 2.45e-06, 2.39404, 9.2e-07
1.2862e+07, 4.43138, 1.88e-06, 2.39423, 9.6e-07
1.2863e+07, 4.43178, 2.5e-06, 2.39441, 9.7e-07
1.2864e+07, 4.43218, 1.94e-06, 2.39458, 8.9e-07
1.2865e+07, 4.43256, 1.74e-06, 2.39476, 1.05e-06
1.2866e+07, 4.43297, 1.81e-06, 2.39494, 2.57e-06
1.2867e+07, 4.43343, 2.27e-06, 2.39511, 9.8e-07
1.2868e+07, 4.43383, 1.7e-06, 2.3953, 9.8e-07
1.2869e+07, 4.43423, 2.46e-06, 2.39547, 1.05e-06
1.287e+07, 4.43461, 2.06e-06, 2.39565, 9.8e-07
1.2871e+07, 4.43501, 1.96e-06, 2.39583, 9.1e-07
1.2872e+07, 4.43548, 2e-06, 2.39611, 2e-06
1.2873e+07, 4.43587, 1.68e-06, 2.39632, 1.04e-06
1.2874e+07, 4.43626, 1.76e-06, 2.39646, 8.4e-07
1.2875e+07, 4.43671, 2.83e-06, 2.39659, 8.2e-07
1.2876e+07, 4.43712, 1.93e-06, 2.39671, 8.4e-07
1.2877e+07, 4.43756, 1.99e-06, 2.39694, 1e-06
1.2878e+07, 4.43794, 1.78e-06, 2.39709, 8e-07
1.2879e+07, 4.43833, 1.72e-06, 2.39722, 9.4e-07
1.288e+07, 4.43873, 2.61e-06, 2.39735, 7.9e-07
1.2881e+07, 4.43912, 1.7e-06, 2.39748, 8e-07
1.2882e+07, 4.43967, 2.16e-06, 2.39761, 7.3e-07
1.2883e+07, 4.44007, 3.28e-06, 2.39779, 1.84e-06
1.2884e+07, 4.44053, 1.87e-06, 2.39804, 1e-06
1.2885e+07, 4.44092, 3.42e-06, 2.39817, 7.1e-07
1.2886e+07, 4.44133, 3.43e-06, 2.3983, 9.4e-07
1.2887e+07, 4.44179, 1.91e-06, 2.39843, 7.8e-07
1.2888e+07, 4.44218, 1.69e-06, 2.39856, 9.8e-07
1.2889e+07, 4.44258, 1.69e-06, 2.39872, 9.1e-07
1.289e+07, 4.44308, 2.87e-06, 2.39888, 1.59e-06
1.2891e+07, 4.44373, 3.4e-06, 2.39908, 8.1e-07
1.2892e+07, 4.44419, 2.22e-06, 2.39925, 8.2e-07
1.2893e+07, 4.44466, 8.98e-06, 2.39939, 7.8e-07
1.2894e+07, 4.44507, 3.22e-06, 2.39952, 8.4e-07
1.2895e+07, 4.44546, 1.84e-06, 2.39968, 7.4e-07
1.2896e+07, 4.4459, 1.68e-06, 2.39981, 6.8e-07
1.2897e+07, 4.4463, 2.43e-06, 2.39994, 7.5e-07
1.2898e+07, 4.4467, 2.59e-06, 2.40007, 7.3e-07
1.2899e+07, 4.4471, 1.435e-05, 2.4002, 7.1e-07
1.29e+07, 4.44753, 1.81e-06, 2.40033, 7.8e-07
1.2901e+07, 4.44793, 1.96e-06, 2.40046, 7.7e-07
1.2902e+07, 4.44833, 7.87e-06, 2.40063, 7.6e-07
1.2903e+07, 4.44873, 1.94e-06, 2.40078, 8.9e-07
1.2904e+07, 4.44935, 2.31e-06, 2.40091, 7.4e-07
1.2905e+07, 4.44988, 3.65e-06, 2.40104, 9.4e-07
1.2906e+07, 4.45041, 2.61e-06, 2.40115, 1.02e-06
1.2907e+07, 4.45096, 2.46e-06, 2.40128, 1.08e-06
1.2908e+07, 4.45138, 3.5e-06, 2.40141, 1.02e-06
1.2909e+07, 4.45179, 6.04e-06, 2.40156, 8.2e-07
1.291e+07, 4.45222, 1.93e-06, 2.40169, 7.4e-07
1.2911e+07, 4.4526, 1.85e-06, 2.40182, 9.1e-07
1.2912e+07, 4.453, 1.94e-06, 2.40195, 7.8e-07
1.2913e+07, 4.4534, 1.59e-06, 2.40219, 1.18e-06
1.2914e+07, 4.45378, 2.02e-06, 2.40237, 8.3e-07
1.2915e+07, 4.45418, 1.8e-06, 2.40254, 7.4e-07
1.2916e+07, 4.45457, 1.94e-06, 2.40267, 9.6e-07
1.2917e+07, 4.45498, 2.71e-06, 2.4028, 1.51e-06
1.2918e+07, 4.45538, 2.05e-06, 2.40299, 1.22e-06
1.2919e+07, 4.45577, 1.95e-06, 2.40318, 9.1e-07
1.292e+07, 4.45616, 1.83e-06, 2.40338, 1.862e-05
1.2921e+07, 4.45655, 2.21e-06, 2.40365, 1.13e-06
1.2922e+07, 4.45697, 1.68e-06, 2.40383, 1.11e-06
1.2923e+07, 4.45736, 2.58e-06, 2.40401, 1.13e-06
1.2924e+07, 4.45795, 3.8e-06, 2.40429, 1.57e-06
1.2925e+07, 4.45848, 1.95e-06, 2.40447, 9.7e-07
1.2926e+07, 4.45888, 1.94e-06, 2.4046, 8.6e-07
1.2927e+07, 4.4597, 2.85e-06, 2.40473, 1.02e-06
1.2928e+07, 4.46032, 4.68e-06, 2.40486, 7.3e-07
1.2929e+07, 4.46072, 2.79e-06, 2.40499, 1.13e-06
1.293e+07, 4.46113, 1.8e-06, 2.40511, 7.7e-07
1.2931e+07, 4.46154, 1.9e-06, 2.40526, 8.1e-07
1.2932e+07, 4.46192, 1.91e-06, 2.40539, 1.02e-06
1.2933e+07, 4.46233, 2.67e-06, 2.40551, 8.8e-07
1.2934e+07, 4.46273, 2.77e-06, 2.40565, 8.7e-07
1.2935e+07, 4.46318, 3.46e-06, 2.40577, 7.1e-07
1.2936e+07, 4.46361, 3.08e-06, 2.40589, 8.2e-07
1.2937e+07, 4.4641, 2.67e-06, 2.40602, 7.3e-07
1.2938e+07, 4.4646, 2.26e-06, 2.40616, 7.5e-07
1.2939e+07, 4.46508, 2.33e-06, 2.40629, 7e-07
1.294e+07, 4.4656, 2.09e-06, 2.40642, 8e-07
1.2941e+07, 4.46601, 2.03e-06, 2.40654, 7.8e-07
1.2942e+07, 4.46641, 1.92e-06, 2.40667, 7.7e-07
1.2943e+07, 4.46682, 1.9e-06, 2.4068, 7.7e-07
1.2944e+07, 4.46721, 1.78e-06, 2.40693, 8e-07
1.2945e+07, 4.46761, 1.83e-06, 2.40707, 7.5e-07
1.2946e+07, 4.46811, 2.84e-06, 2.4072, 8.5e-07
1.2947e+07, 4.46857, 1.83e-06, 2.40735, 7.8e-07
1.2948e+07, 4.469, 2.97e-06, 2.40749, 7.2e-07
1.2949e+07, 4.46996, 2.4e-06, 2.40762, 7.8e-07
1.295e+07, 4.47037, 3.6e-06, 2.40775, 7.2e-07
1.2951e+07, 4.47081, 2.29e-06, 2.40786, 7.7e-07
1.2952e+07, 4.47121, 1.72e-06, 2.40799, 7.2e-07
1.2953e+07, 4.47166, 1.9e-06, 2.40812, 7.3e-07
1.2954e+07, 4.47218, 2.34e-06, 2.40826, 7.7e-07
1.2955e+07, 4.47272, 2.64e-06, 2.40839, 7.6e-07
1.2956e+07, 4.47337, 2.69e-06, 2.40852, 7.4e-07
1.2957e+07, 4.47388, 2.44e-06, 2.40865, 7.3e-07
1.2958e+07, 4.47435, 2.75e-06, 2.40878, 7.1e-07
1.2959e+07, 4.47478, 1.178e-05, 2.40892, 7.7e-07
1.296e+07, 4.47528, 3.39e-06, 2.40904, 7.5e-07
1.2961e+07, 4.4757, 3.55e-06, 2.40918, 8e-07
1.2962e+07, 4.4761, 1.75e-06, 2.40931, 7.4e-07
1.2963e+07, 4.47651, 2.02e-06, 2.40944, 7.8e-07
1.2964e+07, 4.47691, 2.57e-06, 2.40957, 7.9e-07
1.2965e+07, 4.47731, 2.47e-06, 2.4097, 7.6e-07
1.2966e+07, 4.47772, 1.84e-06, 2.40982, 7.2e-07
1.2967e+07, 4.47824, 2.51e-06, 2.40995, 8.5e-07
1.2968e+07, 4.47864, 1.73e-06, 2.41007, 7.9e-07
1.2969e+07, 4.47946, 3.09e-06, 2.41023, 9.6e-07
1.297e+07, 4.47995, 2.06e-06, 2.41041, 8.2e-07
1.2971e+07, 4.48056, 1.79e-06, 2.41054, 7.6e-07
1.2972e+07, 4.48114, 3.91e-06, 2.41067, 7.7e-07
1.2973e+07, 4.48154, 2.79e-06, 2.4108, 7.5e-07
1.2974e+07, 4.482, 3.11e-06, 2.41093, 7.9e-07
1.2975e+07, 4.48244, 2.42e-06, 2.41107, 9.8e-07
1.2976e+07, 4.48286, 1.87e-06, 2.41128, 1.27e-06
1.2977e+07, 4.48325, 3.7e-06, 2.41151, 1.24e-06
1.2978e+07, 4.48364, 3.53e-06, 2.41168, 1.64e-06
1.2979e+07, 4.48403, 1.77e-06, 2.41189, 7.7e-07
1.298e+07, 4.48441, 1.74e-06, 2.41204, 7.7e-07
1.2981e+07, 4.4848, 1.89e-06, 2.41218, 7.5e-07
1.2982e+07, 4.48521, 2.18e-06, 2.4123, 7.1e-07
1.2983e+07, 4.48565, 1.81e-06, 2.41243, 7.3e-07
1.2984e+07, 4.48606, 2.66e-06, 2.41256, 8.6e-07
1.2985e+07, 4.48649, 2.62e-06, 2.41268, 7.3e-07
1.2986e+07, 4.48709, 3.73e-06, 2.41281, 7.5e-07
1.2987e+07, 4.48756, 4.27e-06, 2.41295, 7.8e-07
1.2988e+07, 4.4881, 3.8e-06, 2.41311, 7.2e-07
1.2989e+07, 4.48851, 7.94e-06, 2.41324, 7.6e-07
1.299e+07, 4.48897, 2.26e-06, 2.41337, 8e-07
1.2991e+07, 4.48936, 3.72e-06, 2.4135, 7.6e-07
1.2992e+07, 4.48987, 2.2e-06, 2.41363, 7.9e-07
1.2993e+07, 4.49048, 2.07e-06, 2.41376, 7.1e-07
1.2994e+07, 4.491, 2.06e-06, 2.4139, 7.5e-07
1.2995e+07, 4.49162, 2.44e-06, 2.41403, 8e-07
1.2996e+07, 4.49201, 1.97e-06, 2.41416, 8e-07
1.2997e+07, 4.49259, 5.43e-06, 2.41427, 7.3e-07
1.2998e+07, 4.49304, 2.22e-06, 2.4144, 7.3e-07
1.2999e+07, 4.49361, 3.84e-06, 2.41453, 7.4e-07
1.3e+07, 4.49406, 5.68e-06, 2.41466, 7.6e-07
1.3001e+07, 4.49461, 2.17e-06, 2.41479, 7.4e-07
1.3002e+07, 4.49502, 7.15e-06, 2.41492, 7.7e-07
1.3003e+07, 4.49545, 1.9e-06, 2.41505, 7.2e-07
1.3004e+07, 4.49585, 2.14e-06, 2.4152, 8e-07
1.3005e+07, 4.4963, 1.71e-06, 2.41533, 7.8e-07
1.3006e+07, 4.49679, 1.91e-06, 2.41546, 6.7e-07
1.3007e+07, 4.49719, 2.03e-06, 2.41559, 7.5e-07
1.3008e+07, 4.49768, 2.42e-06, 2.41572, 7.8e-07
1.3009e+07, 4.49814, 1.83e-06, 2.41585, 7.6e-07
1.301e+07, 4.49858, 2.32e-06, 2.41598, 7.5e-07
1.3011e+07, 4.49899, 2.15e-06, 2.41612, 7.7e-07
1.3012e+07, 4.49943, 1.83e-06, 2.4163, 7.2e-07
1.3013e+07, 4.49987, 5.15e-06, 2.41643, 7.3e-07
1.3014e+07, 4.50026, 1.91e-06, 2.41657, 7.3e-07
1.3015e+07, 4.50088, 2.29e-06, 2.4167, 7.1e-07
1.3016e+07, 4.50135, 3.29e-06, 2.41684, 8.2e-07
1.3017e+07, 4.50186, 2.58e-06, 2.41697, 7.4e-07
1.3018e+07, 4.50229, 1.04e-05, 2.4171, 7e-07
1.3019e+07, 4.50281, 2.27e-06, 2.41723, 7.7e-07
1.302e+07, 4.50339, 2.46e-06, 2.41736, 7.4e-07
1.3021e+07, 4.50383, 1.337e-05, 2.41749, 8.1e-07
1.3022e+07, 4.50428, 9.61e-06, 2.41761, 8.4e-07
1.3023e+07, 4.5047, 9.91e-06, 2.41774, 7.1e-07
1.3024e+07, 4.50513, 1.79e-06, 2.41787, 7.9e-07
1.3025e+07, 4.50558, 2.02e-06, 2.41801, 8e-07
1.3026e+07, 4.50625, 2.3e-06, 2.41814, 7.9e-07
1.3027e+07, 4.50703, 3.38e-06, 2.41826, 1.36e-06
1.3028e+07, 4.50745, 2.59e-06, 2.41839, 7.8e-07
1.3029e+07, 4.50789, 1.93e-06, 2.41852, 8.1e-07
1.303e+07, 4.50829, 2.98e-06, 2.41864, 7.4e-07
1.3031e+07, 4.50869, 1.96e-06, 2.41877, 7.6e-07
1.3032e+07, 4.50909, 2.82e-06, 2.41908, 1.7e-06
1.3033e+07, 4.50951, 1.77e-06, 2.41941, 1.02e-06
1.3034e+07, 4.50991, 2.74e-06, 2.41955, 8.7e-07
1.3035e+07, 4.51032, 1.62e-06, 2.41975, 9.1e-07
1.3036e+07, 4.51074, 2.05e-06, 2.42006, 1.42e-06
1.3037e+07, 4.51136, 1.6e-06, 2.42025, 1.18e-06
1.3038e+07, 4.51184, 1.94e-06, 2.4204, 1.47e-06
1.3039e+07, 4.51224, 1.87e-06, 2.42054, 8e-07
1.304e+07, 4.51264, 1.97e-06, 2.42067, 7.7e-07
1.3041e+07, 4.51306, 2.4e-06, 2.42082, 8e-07
1.3042e+07, 4.51345, 1.74e-06, 2.42094, 9.3e-07
1.3043e+07, 4.51386, 1.71e-06, 2.42107, 6.9e-07
1.3044e+07, 4.51424, 2.353e-05, 2.4212, 6.9e-07
1.3045e+07, 4.51465, 1.74e-06, 2.42133, 7.7e-07
1.3046e+07, 4.51506, 2.96e-06, 2.42145, 9.4e-07
1.3047e+07, 4.51545, 1.79e-06, 2.42161, 7e-07
1.3048e+07, 4.51584, 2.11e-06, 2.42176, 7.5e-07
1.3049e+07, 4.51625, 1.73e-06, 2.4219, 7.2e-07
1.305e+07, 4.51665, 1.88e-06, 2.42203, 8.4e-07
1.3051e+07, 4.51705, 1.77e-06, 2.42216, 7.2e-07
1.3052e+07, 4.51744, 2.2e-06, 2.42231, 7.2e-07
1.3053e+07, 4.51783, 1.99e-06, 2.42244, 6.6e-07
1.3054e+07, 4.51824, 2.06e-06, 2.42257, 7.2e-07
1.3055e+07, 4.51862, 1.8e-06, 2.42269, 7.8e-07
1.3056e+07, 4.51903, 2.13e-06, 2.42283, 7.7e-07
1.3057e+07, 4.51941, 1.76e-06, 2.42295, 7.3e-07
1.3058e+07, 4.51982, 1.81e-06, 2.42308, 7.3e-07
1.3059e+07, 4.52042, 2.53e-06, 2.42321, 7.7e-07
1.306e+07, 4.52081, 2.38e-06, 2.42334, 7.4e-07
1.3061e+07, 4.52121, 2.24e-06, 2.42347, 7.4e-07
1.3062e+07, 4.5216, 1.87e-06, 2.4236, 7.8e-07
1.3063e+07, 4.52208, 1.92e-06, 2.42374, 7.8e-07
1.3064e+07, 4.52251, 2.72e-06, 2.42388, 7.2e-07
1.3065e+07, 4.52297, 1.97e-06, 2.42401, 7.4e-07
1.3066e+07, 4.52338, 1.94e-06, 2.42414, 7.9e-07
1.3067e+07, 4.52376, 1.68e-06, 2.42427, 7.3e-07
1.3068e+07, 4.52431, 2.55e-06, 2.4244, 7.1e-07
1.3069e+07, 4.52472, 2.37e-06, 2.42452, 8.6e-07
1.307e+07, 4.52514, 2.37e-06, 2.42466, 7e-07
1.3071e+07, 4.52554, 1.73e-06, 2.42479, 7.5e-07
1.3072e+07, 4.526, 2.45e-06, 2.42491, 7.4e-07
1.3073e+07, 4.52639, 1.75e-06, 2.42504, 7.7e-07
1.3074e+07, 4.5268, 1.64e-06, 2.42517, 7.8e-07
1.3075e+07, 4.52719, 1.61e-06, 2.42532, 1.34e-06
1.3076e+07, 4.52759, 2.23e-06, 2.42546, 7.4e-07
1.3077e+07, 4.528, 1.73e-06, 2.42559, 7.6e-07
1.3078e+07, 4.52839, 1.76e-06, 2.42572, 7.3e-07
